constituency,Aam Janata Unnayan party_candidate,Aam Janata Unnayan party_total_votes,Aam Janata Unnayan party_vote_share,Akhil Bharatiya Gorkha League_candidate,Akhil Bharatiya Gorkha League_total_votes,Akhil Bharatiya Gorkha League_vote_share,All India Forward Bloc_candidate,All India Forward Bloc_total_votes,All India Forward Bloc_vote_share,All India Majlis-E-Inquilab-E-Millat_candidate,All India Majlis-E-Inquilab-E-Millat_total_votes,All India Majlis-E-Inquilab-E-Millat_vote_share,All India Majlis-E-Ittehadul Muslimeen_candidate,All India Majlis-E-Ittehadul Muslimeen_total_votes,All India Majlis-E-Ittehadul Muslimeen_vote_share,All India Secular Front_candidate,All India Secular Front_total_votes,All India Secular Front_vote_share,All India Trinamool Congress_candidate,All India Trinamool Congress_total_votes,All India Trinamool Congress_vote_share,Ambedkarite Party of India_candidate,Ambedkarite Party of India_total_votes,Ambedkarite Party of India_vote_share,Amra Bangalee_candidate,Amra Bangalee_total_votes,Amra Bangalee_vote_share,Bahujan Mukti Party_candidate,Bahujan Mukti Party_total_votes,Bahujan Mukti Party_vote_share,Bahujan Samaj Party_candidate,Bahujan Samaj Party_total_votes,Bahujan Samaj Party_vote_share,Bharateeya Manavadhikar party_candidate,Bharateeya Manavadhikar party_total_votes,Bharateeya Manavadhikar party_vote_share,Bharatiya Gorkha Prajatantrik Morcha_candidate,Bharatiya Gorkha Prajatantrik Morcha_total_votes,Bharatiya Gorkha Prajatantrik Morcha_vote_share,Bharatiya Janata Party_candidate,Bharatiya Janata Party_total_votes,Bharatiya Janata Party_vote_share,Bharatiya National Janata Dal_candidate,Bharatiya National Janata Dal_total_votes,Bharatiya National Janata Dal_vote_share,Bharatiya Nyay-Adhikar Raksha Party_candidate,Bharatiya Nyay-Adhikar Raksha Party_total_votes,Bharatiya Nyay-Adhikar Raksha Party_vote_share,Bharatiya Rashtriya Forward Bloc_candidate,Bharatiya Rashtriya Forward Bloc_total_votes,Bharatiya Rashtriya Forward Bloc_vote_share,Bhartiya Lokmat Rashtrawadi Party_candidate,Bhartiya Lokmat Rashtrawadi Party_total_votes,Bhartiya Lokmat Rashtrawadi Party_vote_share,Bhartiya Rashtriya Dal_candidate,Bhartiya Rashtriya Dal_total_votes,Bhartiya Rashtriya Dal_vote_share,Bhumiputra United Party_candidate,Bhumiputra United Party_total_votes,Bhumiputra United Party_vote_share,Communist Party of India_candidate,Communist Party of India_total_votes,Communist Party of India_vote_share,Communist Party of India (Marxist)_candidate,Communist Party of India (Marxist)_total_votes,Communist Party of India (Marxist)_vote_share,Communist Party of India (Marxist-Leninist) (Liberation)_candidate,Communist Party of India (Marxist-Leninist) (Liberation)_total_votes,Communist Party of India (Marxist-Leninist) (Liberation)_vote_share,Gana Suraksha Party_candidate,Gana Suraksha Party_total_votes,Gana Suraksha Party_vote_share,Gondvana Gantantra Party_candidate,Gondvana Gantantra Party_total_votes,Gondvana Gantantra Party_vote_share,Guruchand Sena Dal_candidate,Guruchand Sena Dal_total_votes,Guruchand Sena Dal_vote_share,Hindu Samaj Party_candidate,Hindu Samaj Party_total_votes,Hindu Samaj Party_vote_share,Independent_candidate,Independent_total_votes,Independent_vote_share,Independent Nationalist Front_candidate,Independent Nationalist Front_total_votes,Independent Nationalist Front_vote_share,Indian National Congress_candidate,Indian National Congress_total_votes,Indian National Congress_vote_share,Indian National League_candidate,Indian National League_total_votes,Indian National League_vote_share,Indian National Socialistic Action Forces_candidate,Indian National Socialistic Action Forces_total_votes,Indian National Socialistic Action Forces_vote_share,Indian Union Muslim League_candidate,Indian Union Muslim League_total_votes,Indian Union Muslim League_vote_share,Indian Unity Centre_candidate,Indian Unity Centre_total_votes,Indian Unity Centre_vote_share,Jamat-E-Seratul Mustakim_candidate,Jamat-E-Seratul Mustakim_total_votes,Jamat-E-Seratul Mustakim_vote_share,Jan Sangh Party_candidate,Jan Sangh Party_total_votes,Jan Sangh Party_vote_share,Jatiya Unnayan Party_candidate,Jatiya Unnayan Party_total_votes,Jatiya Unnayan Party_vote_share,Jharkhand Loktantrik Krantikari Morcha_candidate,Jharkhand Loktantrik Krantikari Morcha_total_votes,Jharkhand Loktantrik Krantikari Morcha_vote_share,Justice and Development Party_candidate,Justice and Development Party_total_votes,Justice and Development Party_vote_share,Kamatapur People's Party (United)_candidate,Kamatapur People's Party (United)_total_votes,Kamatapur People's Party (United)_vote_share,Magadh Congress of India_candidate,Magadh Congress of India_total_votes,Magadh Congress of India_vote_share,Mera Bharat Mahan Party_candidate,Mera Bharat Mahan Party_total_votes,Mera Bharat Mahan Party_vote_share,Mulnibasi Party of India_candidate,Mulnibasi Party of India_total_votes,Mulnibasi Party of India_vote_share,National Republic Party Of India_candidate,National Republic Party Of India_total_votes,National Republic Party Of India_vote_share,Nationalist Conservative Party_candidate,Nationalist Conservative Party_total_votes,Nationalist Conservative Party_vote_share,None of the Above_candidate,None of the Above_total_votes,None of the Above_vote_share,North Bengal People's Party_candidate,North Bengal People's Party_total_votes,North Bengal People's Party_vote_share,Party for Democratic Socialism_candidate,Party for Democratic Socialism_total_votes,Party for Democratic Socialism_vote_share,Peoples Party of India (Democratic)_candidate,Peoples Party of India (Democratic)_total_votes,Peoples Party of India (Democratic)_vote_share,Prajashakti Party Samdarshi_candidate,Prajashakti Party Samdarshi_total_votes,Prajashakti Party Samdarshi_vote_share,Rashtriya Lok Janshakti Party_candidate,Rashtriya Lok Janshakti Party_total_votes,Rashtriya Lok Janshakti Party_vote_share,Rashtriya Secular Majlis Party_candidate,Rashtriya Secular Majlis Party_total_votes,Rashtriya Secular Majlis Party_vote_share,Rastriya Aam Jan Seva Party_candidate,Rastriya Aam Jan Seva Party_total_votes,Rastriya Aam Jan Seva Party_vote_share,Revolutionary Socialist Party_candidate,Revolutionary Socialist Party_total_votes,Revolutionary Socialist Party_vote_share,Right to Recall Party_candidate,Right to Recall Party_total_votes,Right to Recall Party_vote_share,Samata Party_candidate,Samata Party_total_votes,Samata Party_vote_share,Social Democratic Party Of India_candidate,Social Democratic Party Of India_total_votes,Social Democratic Party Of India_vote_share,Socialist Party (India)_candidate,Socialist Party (India)_total_votes,Socialist Party (India)_vote_share,Socialist Unity Centre Of India (COMMUNIST)_candidate,Socialist Unity Centre Of India (COMMUNIST)_total_votes,Socialist Unity Centre Of India (COMMUNIST)_vote_share,Swaraj India_candidate,Swaraj India_total_votes,Swaraj India_vote_share,Vikas India Party_candidate,Vikas India Party_total_votes,Vikas India Party_vote_share,Welfare Party Of India_candidate,Welfare Party Of India_total_votes,Welfare Party Of India_vote_share,West Bengal Socialist Party_candidate,West Bengal Socialist Party_total_votes,West Bengal Socialist Party_vote_share
MADHYAMGRAM - 118,,,,,,,NITAI CHANDRA PAL,2209,0.95,,,,,,,PRIYANKA BARMAN,35501,15.24,RATHIN GHOSH,95995,41.21,,,,,,,,,,MONOJ KUMAR ROY,625,0.27,,,,,,,ANINDYA BANERJEE,93596,40.18,,,,SANAT KARMAKAR,423,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAJDWIP GHOSH,452,0.19,,,,ANANTA RAY,1587,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1474,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NITYANANDA GHOSH,703,0.3,,,,,,,,,,,,
MAGRAHAT PASCHIM - 142,MD. ABU SIDDIK LASKAR,931,0.45,,,,,,,,,,,,,ABDUL AZIZ AL HASSAN,28714,13.98,MD. SAMIM AHAMED MOLLA,113834,55.43,,,,,,,,,,,,,,,,,,,GOURSUNDAR GHOSH,55331,26.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BISWAJIT PRAMANIK,1507,0.73,,,,ABDUL MAJID HALDER,1283,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1130,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GORA JAMADAR,286,0.14,,,,,,,,,,,,
MAGRAHAT PURBA - 141,,,,,,,,,,,,,,,,,,,SARMISTHA PURKAIT,108412,48.8,,,,,,,,,,GOBINDA KUMAR SARDAR,678,0.31,,,,,,,UTTAM KUMAR BANIK,76805,34.57,,,,,,,,,,,,,,,,,,,,,,CHANDAN SAHA,29188,13.14,,,,,,,,,,,,,,,,SOUMENDRA NATH SARDAR,427,0.19,,,,ATANU HALDER,4733,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,858,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOMNATH NASKAR,737,0.33,,,,,,,,,,,,
MAHESHTALA - 155,MOHAMMED ASLAM,262,0.11,,,,,,,,,,,,,,,,SUBHASIS DAS,116811,50.83,,,,,,,,,,SHAILESH KUMAR,929,0.4,,,,,,,TAMANATH BHOWMICK,83898,36.51,,,,,,,,,,,,,,,,,,,,,,SAYAN BANERJEE,21222,9.24,,,,,,,,,,,,,,,,SUPRAKASH MANDAL,1109,0.48,,,,ABDUL HANNAN SK,3134,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1273,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SANGEETA MAITI,324,0.14,,,,,,,,,,,,
MAHISADAL - 208,,,,,,,,,,,,,,,,,,,TILAK KUMAR CHAKRABORTY,95346,40.03,,,,,,,,,,,,,,,,,,,SUBHAS CHANDRA PANJA,121584,51.05,,,,,,,,,,,,,,,,,,,,,,PARITOSH PATTANAYAK,11490,4.82,,,,,,,,,,,,,,,,SK. SAINUDDIN,698,0.29,,,,KAJAL NAYEK DAS,1399,0.59,,,,,,,,,,,,,,,,KOUSHIK DAS,485,0.2,SWARNAKAMAL DAS,5603,2.35,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,843,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAPAN KUMAR MAITY,327,0.14,,,,,,,,,,,,
MAL - 20,,,,,,,,,,,,,,,,,,,BULU CHIK BARAIK,96603,43.04,,,,,,,,,,,,,,,,,,,SUKRA MUNDA,112095,49.94,,,,,,,,,,,,,,,,,,,,,,MANU ORAON,5831,2.6,,,,,,,,,,,,,,,,CHANDAN LOHARA,1490,0.66,,,,RAKESH KUJUR,2886,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,3019,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHIBNATH ORAON,1111,0.49,,,,,,,,,,,,
MALATIPUR - 47,MD ABU TAHIR,399,0.2,,,,,,,,,,,,,,,,ABDUR RAHIM BOXI,104123,51.54,,,,,,,,,,PRADIP KUMAR DAS,929,0.46,,,,,,,ASHIS DAS,43346,21.45,,,,,,,,,,,,,,,,,,,,,,MINARUL HOSEN,6136,3.04,,,,,,,,,,,,,,,,SAMIM AKTAR,373,0.18,,,,MAUSAM B NOOR,44376,21.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1453,0.72,,,,,,,,,,,,,,,,AZIZUR RAHMAN,324,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,MD. SELIM,312,0.15,,,
MALDAHA - 50,KALYAN RAJBANSHI,295,0.13,,,,,,,,,,,,,,,,LIPIKA BARMAN GHOSH,73528,33.3,,,,,,,,,,HARIDAS KARMAKAR,852,0.39,,,,,,,GOPAL CHANDRA SAHA,123656,56,,,,,,,,,,,,,,,,,,,DIPAK BARMAN,2332,1.06,,,,,,,,,,,,,,,,,,,NITAI MANDAL,1955,0.89,,,,BHUPENDRA NATH HALDER (ARJUN),12977,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,SURAJIT HALDER,200,0.09,,,,,,,,,,,,,,,,NOTA,2201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASUDEB SARKAR,219,0.1,,,,,,,,,,,,
MANBAZAR - 243,RANJIT KUMAR HANSDA,947,0.4,,,,,,,,,,,,,,,,SANDHYA RANI TUDU,93204,39.42,,,,,,,,,,MAMATA HANSDA (MANDI),1787,0.76,,,,,,,MAYNA MURMU,120487,50.95,,,,,,,,,,,,,,,,,,,,,,SHANTIMANI MURMU,13410,5.67,,,,,,,,,,,,,,,,AMULYA SAREN,1669,0.71,,,,SAMBARI MAHALI,2037,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,2111,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWAPAN KUMAR MURMU,815,0.34,,,,,,,,,,,,
MANDIRBAZAR - 135,SUBRATA NASKAR,152,0.07,,,,,,,,,,,,,ASHOKE KUMAR GAYEN,21943,10.29,JOYDEB HALDER S/O - KARTICK CHANDRA HALDER,93686,43.94,,,,,,,,,,SHIBANI MANDAL,587,0.28,,,,,,,MALLIKA PAIK W/O - ASHOK PAIK,91691,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALLIKA MONDAL,866,0.41,,,,CHAND SARADER,1159,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANANYA NASKAR,359,0.17,,,,,,,NOTA,1036,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SISIR KUMAR MONDAL,793,0.37,,,,,,,,,,,,
MANGALKOT - 272,MANDAL AZIZUL,1733,0.79,,,,,,,,,,,,,,,,APURBA CHOWDHURY (ACHAL),91297,41.64,,,,,,,,,,RAMKRISHNA MALIK (DEV),991,0.45,,,,,,,SHISHIR GHOSH,104020,47.44,,,,,,,,,,,,,,,,,,,,,,MIRAJ ALAM SEKH,12698,5.79,,,,,,,,,,,,,,,,UDAY DAS,803,0.37,,,,JAGADISH DUTTA,3117,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,3423,1.56,,,,,,,,,,,,,,,,SK MOZAMMEL SAMAD,620,0.28,,,,,,,,,,,,,,,,,,,SEKH MOJAMMEL HAQUE (MONI),545,0.25,,,,,,,,,,,,
MANIKCHAK - 49,MD TOHIDUR RAHAMAN,539,0.24,,,,,,,,,,,,,,,,KABITA MANDAL,96180,42.68,,,,,,,,,,,,,,,,,,,GOUR CHANDRA MANDAL,110118,48.86,,,,,,,,,,,,,,,,,,,,,,DEBAJYOTI SINHA (BABU),6499,2.88,,,,,,,,,,,,,,,,MD SARIFUL,1006,0.45,,,,ANSARUL HAQUE (KALU),9201,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1201,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANIKTALA - 167,,,,,,,,,,,,,,,,,,,SHRREYA PANDE,60726,40.29,,,,PRANATI PAUL,178,0.12,,,,SANJAY PRAJAPATI,504,0.33,,,,,,,TAPAS ROY,76370,50.67,,,,,,,,,,,,,,,,,,,MOUSUMI GHOSH,9014,5.98,,,,,,,,,,,,,,,,,,,TAPAS ROY,558,0.37,,,,SUGATO ROY CHAUDHURI,1426,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1058,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBIR SAMANTA,153,0.1,,,,,,,,,,,,
MATHABHANGA - 2,,,,,,,,,,,,,,,,,,,DR. SABLU BARMAN,86250,35.66,,,,SUBODH BARMAN,192,0.08,,,,MRITUNJOY BISWAS,1097,0.45,,,,,,,NISHITH PRAMANIK,143340,59.27,,,,,,,,,,,,,,,,,,,,,,KHAGEN CHANDRA BARMAN,4030,1.67,,,,,,,,,,,,,,,,DR. HAREKRISHNA SARKAR,1168,0.48,,,,KSHITENDRA NATH BARMAN,1118,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,PREMANANDA BARMAN,755,0.31,,,,,,,,,,,,,,,,NOTA,913,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIKASH BARMAN,337,0.14,,,,,,,,,,,,
MATIGARA-NAXALBARI - 25,,,,,,,,,,,,,,,,,,,SHANKAR MALAKAR,62640,24.96,,,,,,,,,,,,,,,,,,,ANANDAMAY BARMAN,166905,66.5,,,,,,,,,,,,,,,,,,,,,,JHAREN ROY,8585,3.42,,,,,,,,,,,,,,,,NIMESH SUNDAS,1559,0.62,,,,AMITAVA SARKAR,5498,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1811,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAXMI  DAS,983,0.39,,,,,,,,,,,,
MAYNAGURI - 16,,,,,,,,,,,,,,,,,,,RAMMOHAN RAY,90900,36.15,,,,SUPARNA SARKAR,259,0.1,,,,PRIYANKA SARKAR,903,0.36,,,,,,,DALIM CHANDRA ROY,147403,58.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RATNA ROY,1829,0.73,,,,JOGEN SARKAR,959,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIPAK ROY,674,0.27,,,,,,,ADHIR CHANDRA BARMAN,746,0.3,,,,,,,NOTA,2130,0.85,,,,,,,,,,,,,,,,,,,,,,SUDEB RAY,2793,1.11,,,,,,,,,,,,,SHYAMAL RAY,299,0.12,,,,,,,,,,,,
MAYURESWAR - 290,PROFESSOR SK KALIMUDDIN,3014,1.41,,,,,,,,,,,,,,,,ABHIJIT ROY,86054,40.31,,,,,,,,,,,,,,,,,,,DUDH KUMAR MONDAL,107056,50.15,,,,,,,,,,,,,,,,,,,,,,JAYANTA BHALLA,9571,4.48,,,,,,,,,,,,,,,,AJOY DE,1055,0.49,,,,KASAFODDOZA SYED (CHANDAN),2271,1.06,,,,BIMAN DAS,789,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,2456,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDINIPUR - 236,,,,,,,,,,,,,,,,,,,SUJOY HAZRA,94294,38.63,,,,SHASHANKA PATRA,337,0.14,,,,PRONAB KUMAR BISWAS,1017,0.42,,,,,,,SANKAR KUMAR GUCHHAIT,133041,54.51,,,,,,,,,,,,,,,,,,,MANIKUNTAL KHAMRAI,7649,3.13,,,,,,,,,,,,,,,,,,,SK. MAFIZUL HAQUE,1105,0.45,,,,SAMBHUNATH CHATTOPADHYAY,2193,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1628,0.67,,,,,,,,,,,,,SALEHA BEGUM,621,0.25,,,,,,,,,,,,,,,,,,,,,,SUSHRITA SAREN,1386,0.57,,,,,,,,,,,,
MEKLIGANJ - 1,,,,,,,KAMAL KUMAR ROY,2386,1.09,,,,,,,,,,ADHIKARY PARESH CHANDRA,89525,40.91,,,,,,,,,,,,,,,,,,,DADHIRAM RAY,119109,54.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIRANMAY DEB SINGHA,979,0.45,,,,ILA RANI ROY,1288,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,2126,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HITEN BARMAN,1392,0.64,,,,,,,,,,,,
MEMARI - 265,BASIRUJJAMAN KAYAL,887,0.39,,,,,,,,,,,,,,,,RASH BIHARI  HALDER,99322,43.66,,,,,,,,,,BASANTI BAG(MAJHI),940,0.41,,,,,,,MANAB GUHA,106428,46.78,,,,,,,,,,,,,,,,,,,,,,KRISHANU BHADRA,16891,7.42,,,,,,,,,,,,,,,,BIKASH CHANDRA DAS,463,0.2,,,,PRABIR GANGULI,1332,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1229,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
METIABURUZ - 157,AJAZ AHMED ANSARI,87,0.05,,,,,,,,,,,,,,,,ABDUL KHALEQUE MOLLA,124230,68.99,,,,,,,,,,RAM RAMISHWAR,242,0.13,,,,,,,BIR BAHADUR SINGH,36351,20.19,,,,,,,,,,,,,,,,,,,,,,MONIRUL ISLAM,9567,5.31,,,,,,,,,,,,,,,,MAHABBAT KHAN,563,0.31,,,,MD MUKHTAR,6441,3.58,,,,,,,RAFIQUL ISLAM GAZI,121,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1685,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RINA ADHIKARI ROY,224,0.12,,,,,,,,,,,,
MINAKHAN - 122,,,,,,,,,,,,,,,,PRATIK MONDAL,55753,25.83,USHA RANI MONDAL,92079,42.66,,,,,,,,,,,,,,,,,,,RUDRENDRA PATRA,59787,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUKANTA ROY,1387,0.64,,,,SUNAYANA BISWAS,1171,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,2616,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTESWAR - 263,SAMSUL HOQUE SEIKH,2114,1.04,,,,,,,,,,,,,,,,CHOWDHURI SIDDIQULLAH,81761,40.05,,,,,,,,,,KHOKAN DAS,681,0.33,,,,,,,SAIKAT PANJA,96559,47.29,,,,,,,,,,,,,,,,,,,,,,ANUPAM GHOSH,18192,8.91,,,,,,,,,,,,,,,,SOMNATH MALIK,442,0.22,,,,JYOTIRMAY MONDAL,2674,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1360,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTHABARI - 52,,,,,,,,,,,,,ADVOCATE  MOSTAHID HAQUE,1935,1.19,MO SAHAJAHAN ALI,9256,5.71,ISLAM MD NAJRUL,65705,40.51,,,,,,,,,,,,,,,,,,,NIBARAN GHOSH,55209,34.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHYAMAL KUMAR SAHA,571,0.35,,,,SAYEM CHOWDHURY (BABU),27451,16.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1328,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOYNA - 206,,,,,,,,,,,,,,,,,,,CHANDAN MONDAL,110925,45.03,,,,,,,,,,,,,,,,,,,ASHOKE DINDA,127166,51.62,,,,,,,,,,,,,,,,,,,SWAPAN KUMAR BARMAN,4499,1.83,,,,,,,,,,,,,,,,,,,SUMAN MAHAPATRA,549,0.22,,,,NIMAI BARMAN,1034,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1061,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAGADISH MAITI,769,0.31,,,,,,,,,,,,
MURARAI - 294,,,,,,,,,,,,,TASIR SEKH,6326,2.6,ALI  HAZRAT (SOWDAGAR),3477,1.43,DR. MOSARRAF HOSSAIN,96902,39.89,,,,,,,,,,DIPAK RABIDAS,638,0.26,,,,,,,RINKI GHOSH,58664,24.15,,,,,,,,,,,,,,,,,,,,,,MD. ALI REZA MANDAL (MANIK MASTER),13137,5.41,,,,,,,,,,,,,,,,SAJIDA KHATUN,1225,0.5,,,,SANJIBUR RAHAMAN (BAPPA),59197,24.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1166,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANCHHARAM MAL,683,0.28,,,,,,,,,,,,
MURSHIDABAD - 64,MIR HASNAT ALI,7899,3.33,,,,ABDUL MANNAN,9074,3.82,,,,,,,,,,SHAONI SINGHA ROY,82922,34.91,,,,,,,,,,PRALLAD MAHATO,1376,0.58,,,,,,,GOURI SANKAR GHOSH,114443,48.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAMPA BIBI,1559,0.66,,,,ALI SIDDIQUE,16124,6.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1442,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILIA SAJEM,2247,0.95,,,,,,,,,,,,
NABADWIP - 84,BAPPA SK,349,0.16,,,,,,,,,,,,,,,,PUNDARIKAKSHYA SAHA,87187,39.96,,,,,,,,,,TAPAS DAS,780,0.36,,,,,,,SRUTISEKHAR GOSWAMI,108631,49.79,,,,,,,,,,,,,,,,,,,,,,SWARNENDU SINHA,15612,7.16,,,,,,,,,,,,,,,,SUBHANKAR HALDAR,1396,0.64,,,,SAMIR SAHA,1464,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1016,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NABAGRAM - 65,GOLAK MANDAL,2838,1.28,,,,,,,,,,,,,,,,PRONAB CHANDRA DAS,72820,32.86,,,,,,,,,,,,,,,,,,,DILIP SAHA,78739,35.54,,,,,,,,,,,,,,,,,,,,,,PURNIMA DAS,13057,5.89,,,,,,,,,,,,,,,,RAKHI CHOUDURY (MANDAL),724,0.33,,,,HIRU HALDAR,50144,22.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1883,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARUN MANDAL,1375,0.62,,,,,,,,,,,,
NAGRAKATA - 21,SIBDAS BASKEY,2142,1.05,,,,,,,,,,,,,,,,SANJAY KUJUR,77620,38.06,,,,,,,,,,,,,,,,,,,PUNA BHENGRA,103478,50.73,,,,,,,,,,,,,,,,,,,,,,DIL KUMAR ORAON,9708,4.76,,,,PINGAL MINJ,763,0.37,,,,,,,,,,HEMANT KUJUR,2177,1.07,,,,SINU MUNDA,4567,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,2887,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KAHARU ORAON,621,0.3,,,,,,,,,,,,
NAIHATI - 104,,,,,,,,,,,,,,,,,,,SANAT DEY,67054,42.53,,,,,,,,,,DEBJIT MUKHERJEE,649,0.41,,,,,,,SUMITRO CHATTERJEE,77484,49.15,,,,,,,,,,,,,,,,,,,,,,,,,DEBAJYOTI MAJUMDER,7727,4.9,,,,,,,,,,,,,MAMONI ADHIKARI (BAIDYA),957,0.61,,,,PRADIP KUMAR KUNDU,1505,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1187,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SANJOY ROY,313,0.2,,,,,,,,,,,,
